learner,fraction_targeted,cumulative_uplift
T-Learner,343221.0,2225.689880372843
T-Learner,344093.0,2228.1411577080426
T-Learner,344954.0,2231.005025542935
T-Learner,345868.0,2235.2105549788603
T-Learner,346755.0,2237.2916489389404
T-Learner,347689.0,2237.3493908399378
T-Learner,348585.0,2239.6425079535247
T-Learner,349459.0,2241.1441130361595
T-Learner,350400.0,2244.4326582626145
T-Learner,351297.0,2249.350741578653
T-Learner,352324.0,2253.4755821214185
T-Learner,353369.0,2256.639925554775
T-Learner,354287.0,2246.2852167453007
T-Learner,355176.0,2253.2989747986376
T-Learner,356139.0,2255.4296182158164
T-Learner,357008.0,2255.0691106704003
T-Learner,357896.0,2260.213423990208
T-Learner,358818.0,2261.9812877959166
T-Learner,359683.0,2265.5925420803155
T-Learner,360638.0,2267.8501252428973
T-Learner,361476.0,2268.699087395395
T-Learner,362437.0,2269.849925470394
T-Learner,363295.0,2270.1132563862643
T-Learner,364184.0,2274.9751916558375
T-Learner,365199.0,2270.690949682799
T-Learner,366047.0,2274.828365156636
T-Learner,366956.0,2278.2358211048045
T-Learner,367889.0,2271.5247193492332
T-Learner,368818.0,2277.483801766772
T-Learner,369717.0,2279.286277023055
T-Learner,370571.0,2283.76961884725
T-Learner,371726.0,2276.9602898355993
T-Learner,372823.0,2281.336221949097
T-Learner,373723.0,2284.6066525129772
T-Learner,374675.0,2285.9003455024153
T-Learner,375596.0,2290.1132244564183
T-Learner,376511.0,2287.07464648431
T-Learner,377353.0,2282.465496252161
T-Learner,378255.0,2284.2926756288757
T-Learner,379190.0,2282.564508099027
T-Learner,380191.0,2283.140472065636
T-Learner,381329.0,2291.5167359782085
T-Learner,382195.0,2294.1918141610454
T-Learner,383124.0,2297.7245532969646
T-Learner,384100.0,2299.83079770428
T-Learner,385032.0,2302.043568692405
T-Learner,385976.0,2309.269974260594
T-Learner,386820.0,2313.3212092630743
T-Learner,387711.0,2317.281497883677
T-Learner,388786.0,2318.050243111478
T-Learner,389688.0,2322.3893332405037
T-Learner,390544.0,2317.466768252296
T-Learner,391398.0,2321.0223569265504
T-Learner,392293.0,2327.2305915263373
T-Learner,393192.0,2329.9240811839236
T-Learner,394112.0,2330.4385628814443
T-Learner,395060.0,2335.626603716841
T-Learner,395961.0,2339.3481729510654
T-Learner,396837.0,2343.069508243731
T-Learner,397758.0,2337.1152569359297
T-Learner,398615.0,2337.7152176236887
T-Learner,399537.0,2332.358821573134
T-Learner,400471.0,2332.7787000607223
T-Learner,401554.0,2335.4720523968113
T-Learner,402463.0,2337.7116021424467
T-Learner,403449.0,2344.1575703996173
T-Learner,404505.0,2349.4111072517244
T-Learner,405544.0,2346.3493598228074
T-Learner,406635.0,2349.247072361813
T-Learner,407629.0,2350.2841699461133
T-Learner,408497.0,2345.189414908864
T-Learner,409495.0,2348.9156477833917
T-Learner,410504.0,2338.786588989801
T-Learner,411464.0,2341.675384728119
T-Learner,412376.0,2345.5069877288634
T-Learner,413434.0,2346.178774310278
T-Learner,414532.0,2349.404982014397
T-Learner,415521.0,2351.5953526243643
T-Learner,416467.0,2353.7805003411113
T-Learner,417653.0,2358.873704343328
T-Learner,418544.0,2359.0016963948788
T-Learner,419427.0,2361.2586736885432
T-Learner,420349.0,2364.339413942161
T-Learner,421373.0,2367.1691402620263
T-Learner,422601.0,2371.1940915727623
T-Learner,423577.0,2366.362302506126
T-Learner,424578.0,2367.5863841216083
T-Learner,425523.0,2362.5062636612574
T-Learner,426664.0,2366.7432949684826
T-Learner,427558.0,2371.249173199304
T-Learner,428470.0,2373.370538320444
T-Learner,429654.0,2366.6417473674
T-Learner,430604.0,2367.4091726655347
T-Learner,431818.0,2369.9181792374784
T-Learner,432840.0,2370.8611570570306
T-Learner,433810.0,2372.255807330896
T-Learner,434866.0,2376.144253168009
T-Learner,435973.0,2377.729641420072
T-Learner,437139.0,2381.2201705005486
T-Learner,438159.0,2383.3765184310614
T-Learner,439249.0,2387.64808343871
T-Learner,440171.0,2390.051995952352
T-Learner,441119.0,2390.5841115367803
T-Learner,442040.0,2391.8980397654673
T-Learner,443080.0,2396.90199369097
T-Learner,444250.0,2396.3012301695717
T-Learner,445130.0,2391.07555587473
T-Learner,446235.0,2397.3137065211235
T-Learner,447177.0,2399.7161333883137
T-Learner,448276.0,2403.0733571440624
T-Learner,449240.0,2396.7697639646067
T-Learner,450146.0,2398.8821267965072
T-Learner,451087.0,2400.7201480484346
T-Learner,452047.0,2404.5434844672927
T-Learner,452975.0,2408.6011334548493
T-Learner,454101.0,2411.557248199113
T-Learner,455144.0,2406.542417835495
T-Learner,456235.0,2409.8503338548257
T-Learner,457751.0,2412.5704219028166
T-Learner,458892.0,2412.824660855795
T-Learner,460365.0,2412.9752994609357
T-Learner,461837.0,2412.9089858495904
T-Learner,462993.0,2414.1076724719305
T-Learner,464465.0,2418.8976444993677
T-Learner,465622.0,2416.8315183290592
T-Learner,468249.0,2420.702857188418
T-Learner,469560.0,2420.661730160224
T-Learner,470510.0,2421.3344150525904
T-Learner,471687.0,2425.9028158843753
T-Learner,472817.0,2420.8252624428633
T-Learner,474251.0,2424.3395623365773
T-Learner,475506.0,2425.7907547481723
T-Learner,476944.0,2423.455724454129
T-Learner,478009.0,2427.2678915347697
T-Learner,479124.0,2430.048390911531
T-Learner,480693.0,2434.6824717597274
T-Learner,481638.0,2439.5449725640306
T-Learner,484335.0,2446.0689478975946
T-Learner,485388.0,2450.376190118038
T-Learner,486913.0,2451.9874844629994
T-Learner,487980.0,2451.6508727247997
T-Learner,489035.0,2448.149925798
T-Learner,490052.0,2450.53417594298
T-Learner,491125.0,2454.816033860715
T-Learner,492267.0,2449.440148367971
T-Learner,493425.0,2450.165860750847
T-Learner,494404.0,2444.3448880868027
T-Learner,495601.0,2448.872868010373
T-Learner,496959.0,2450.1645804053433
T-Learner,498040.0,2450.2860489284076
T-Learner,499571.0,2452.2727016976423
T-Learner,500735.0,2452.9267200438085
T-Learner,501795.0,2456.1012343251928
T-Learner,502940.0,2457.4536101748063
T-Learner,503944.0,2452.8297906468847
T-Learner,505230.0,2455.175994551567
T-Learner,506319.0,2456.3940168593813
T-Learner,507584.0,2456.800099202812
T-Learner,508983.0,2458.674340058406
T-Learner,510619.0,2463.2950270934007
T-Learner,512196.0,2457.8284201884094
T-Learner,513761.0,2458.222767197759
T-Learner,514954.0,2460.4988946055123
T-Learner,516051.0,2460.8078757945013
T-Learner,517050.0,2462.8349170214137
T-Learner,518381.0,2461.476664123926
T-Learner,520396.0,2462.303376148298
T-Learner,521564.0,2457.012113534695
T-Learner,522851.0,2457.382660367116
T-Learner,524370.0,2459.3009579799104
T-Learner,525593.0,2467.2209295269126
T-Learner,526743.0,2471.114887108129
T-Learner,527910.0,2475.121038563355
T-Learner,529037.0,2478.8704932776923
T-Learner,530711.0,2481.598774223623
T-Learner,531791.0,2485.651169763341
T-Learner,533016.0,2488.2142917406377
T-Learner,534216.0,2491.8312647474945
T-Learner,535411.0,2493.0514354222387
T-Learner,536708.0,2497.6838729289284
T-Learner,538377.0,2496.242194561155
T-Learner,539480.0,2495.637786077673
T-Learner,540628.0,2501.3328552481275
T-Learner,541871.0,2503.3006017636535
T-Learner,542963.0,2496.5604534281074
T-Learner,544205.0,2498.4457659680897
T-Learner,545414.0,2500.1799566447844
T-Learner,546713.0,2504.24163553693
T-Learner,548143.0,2504.8291175371987
T-Learner,549654.0,2508.2162207726456
T-Learner,551087.0,2511.3187763114524
T-Learner,552770.0,2514.8663199262855
T-Learner,554520.0,2521.207326974765
T-Learner,556564.0,2523.5971834339653
T-Learner,557767.0,2526.4671947267766
T-Learner,559023.0,2522.250145222866
T-Learner,560337.0,2525.104816303525
T-Learner,561976.0,2521.0481986019663
T-Learner,564422.0,2522.7132384222937
T-Learner,566071.0,2529.001751690213
T-Learner,567496.0,2531.765838941956
T-Learner,570245.0,2537.9066579040664
T-Learner,571774.0,2539.0297203479067
T-Learner,573500.0,2541.678449546573
T-Learner,575007.0,2546.6867209128645
T-Learner,576464.0,2548.22565808637
T-Learner,577732.0,2547.9319845693412
T-Learner,578946.0,2551.822412332688
T-Learner,580328.0,2554.6723734509096
T-Learner,581878.0,2552.8292850129465
T-Learner,583614.0,2557.476075990809
T-Learner,585074.0,2561.1925074510373
T-Learner,586384.0,2564.598120462486
T-Learner,587576.0,2569.5056601770993
T-Learner,588771.0,2571.5681132366462
T-Learner,590758.0,2572.727919163328
T-Learner,592851.0,2574.4867458006897
T-Learner,594890.0,2570.093965538997
T-Learner,596534.0,2573.3053027179853
T-Learner,598038.0,2574.9677706164975
T-Learner,599600.0,2578.8864480809184
T-Learner,601263.0,2568.5752554525975
T-Learner,602485.0,2567.0237276080643
T-Learner,603707.0,2571.2898065808076
T-Learner,605208.0,2575.767365101447
T-Learner,607843.0,2581.6373023395595
T-Learner,609920.0,2571.1061097625216
T-Learner,611846.0,2571.430207114995
T-Learner,613609.0,2574.8543100135876
T-Learner,615392.0,2576.2122929138045
T-Learner,617184.0,2578.0184910474172
T-Learner,619819.0,2583.086247505312
T-Learner,621529.0,2577.6669964525736
T-Learner,622985.0,2579.4075397532315
T-Learner,625223.0,2583.224696938569
T-Learner,629306.0,2578.8943625237994
T-Learner,630836.0,2581.3417792234095
T-Learner,632886.0,2582.942612565264
T-Learner,634465.0,2588.9841947532173
T-Learner,635990.0,2589.6520103347607
T-Learner,637349.0,2589.1131762519703
T-Learner,638956.0,2593.7043363269404
T-Learner,640650.0,2594.774234702648
T-Learner,642125.0,2596.4222359807222
T-Learner,643785.0,2601.1313924048577
T-Learner,645376.0,2602.8635223388674
T-Learner,648283.0,2604.3636396326096
T-Learner,650571.0,2607.500154083063
T-Learner,652287.0,2594.770948420675
T-Learner,653733.0,2596.5202599806303
T-Learner,655740.0,2599.3623253249366
T-Learner,657463.0,2601.900680956599
T-Learner,660573.0,2605.726926274859
T-Learner,662752.0,2607.3915370192603
T-Learner,664188.0,2602.184743834203
T-Learner,666336.0,2605.1417099195232
T-Learner,668056.0,2607.7305087187065
T-Learner,669931.0,2602.6681488545587
T-Learner,671881.0,2606.8724492051288
T-Learner,674804.0,2610.510448345225
T-Learner,676519.0,2612.83595945607
T-Learner,679330.0,2612.819120289249
T-Learner,681645.0,2615.394338138158
T-Learner,684659.0,2617.8150747480827
T-Learner,686558.0,2618.339614894384
T-Learner,688370.0,2606.311329933839
T-Learner,691035.0,2608.577509220796
T-Learner,693358.0,2602.127554606928
T-Learner,695129.0,2605.096750567586
T-Learner,697545.0,2611.270713331543
T-Learner,699658.0,2612.8787561607587
T-Learner,701542.0,2607.6359474587125
T-Learner,703466.0,2606.0666506784355
T-Learner,705394.0,2608.6104621047743
T-Learner,706979.0,2610.2061840877054
T-Learner,711331.0,2611.76726942155
T-Learner,714305.0,2619.2231051914096
T-Learner,718636.0,2621.784850637442
T-Learner,719993.0,2615.4477597964074
T-Learner,721667.0,2614.566648677275
T-Learner,724308.0,2619.459748574438
T-Learner,726584.0,2620.9926051862044
T-Learner,728473.0,2615.9569820067677
T-Learner,730633.0,2620.423924308947
T-Learner,732786.0,2622.281624290387
T-Learner,735273.0,2622.5355578830968
T-Learner,738916.0,2627.589633010559
T-Learner,741574.0,2628.846253462099
T-Learner,746276.0,2630.8334158851385
T-Learner,749942.0,2631.7592703426444
T-Learner,752368.0,2632.7963481105667
T-Learner,755258.0,2636.674631671794
T-Learner,758358.0,2639.9589993778745
T-Learner,763067.0,2641.7177050352448
T-Learner,766513.0,2644.550706376874
T-Learner,768894.0,2649.1349940568384
T-Learner,771962.0,2649.7762537919252
T-Learner,777022.0,2650.215606745234
T-Learner,780833.0,2651.5266898365967
T-Learner,784225.0,2653.463284125096
T-Learner,788388.0,2653.113947676039
T-Learner,794437.0,2646.9806908448
T-Learner,797987.0,2647.9159471117982
T-Learner,802381.0,2646.566017378882
T-Learner,808310.0,2647.5513938796457
T-Learner,811863.0,2651.4059633918077
T-Learner,817713.0,2659.674312588295
T-Learner,820198.0,2663.943391094436
T-Learner,826015.0,2665.924003855473
T-Learner,829110.0,2667.188123807874
T-Learner,837985.0,2678.0637359849343
T-Learner,842755.0,2677.9781905739837
T-Learner,847476.0,2681.1922364401003
T-Learner,851065.0,2684.923823537659
T-Learner,856422.0,2687.6317968542853
T-Learner,864242.0,2691.4532697111404
T-Learner,871930.0,2697.2933087989495
T-Learner,875805.0,2701.1061810007836
T-Learner,882148.0,2701.070880298726
T-Learner,886942.0,2702.625225688369
T-Learner,892673.0,2707.2993249160727
T-Learner,897632.0,2713.3272742388813
T-Learner,902212.0,2717.340772635968
T-Learner,907511.0,2717.7592180143383
T-Learner,911405.0,2717.410135505158
T-Learner,919088.0,2719.62025958042
T-Learner,924530.0,2721.717418427631
T-Learner,930378.0,2726.3696421331183
T-Learner,935407.0,2727.7526863645835
T-Learner,938660.0,2727.973819039387
T-Learner,946221.0,2729.6383937052665
T-Learner,954164.0,2734.121027887797
T-Learner,959633.0,2737.6347001351232
T-Learner,965132.0,2742.464565677492
T-Learner,971545.0,2747.3492621347486
T-Learner,978080.0,2747.172685893719
T-Learner,988395.0,2750.244410224152
T-Learner,995153.0,2743.6212232416133
T-Learner,1000028.0,2746.623203689438
T-Learner,1009415.0,2748.417733264257
T-Learner,1019810.0,2745.924471273253
T-Learner,1028937.0,2750.002314049221
T-Learner,1035367.0,2750.172308183368
T-Learner,1042624.0,2751.7257224029813
T-Learner,1051562.0,2758.8714540450396
T-Learner,1059378.0,2760.5695916417617
T-Learner,1066733.0,2761.802496073159
T-Learner,1076514.0,2762.295357875706
T-Learner,1085631.0,2766.2381640240237
T-Learner,1092410.0,2768.7076430537995
T-Learner,1099359.0,2773.241066288711
T-Learner,1104669.0,2776.8777896105953
T-Learner,1109954.0,2779.216178155797
T-Learner,1117352.0,2784.4312791876528
T-Learner,1122100.0,2787.0861279890582
T-Learner,1134299.0,2788.988374631491
T-Learner,1142005.0,2789.2488663144736
T-Learner,1153565.0,2792.2529591221255
T-Learner,1163604.0,2798.977994757446
T-Learner,1176258.0,2800.5435871466625
T-Learner,1183480.0,2805.691445782532
T-Learner,1191152.0,2809.223395884428
T-Learner,1201078.0,2812.117242919453
T-Learner,1211684.0,2805.52800090787
T-Learner,1221615.0,2805.613468031532
T-Learner,1233940.0,2807.1652876253497
T-Learner,1246439.0,2810.5181000313823
T-Learner,1260779.0,2814.702524363432
T-Learner,1269633.0,2815.350303404154
T-Learner,1278743.0,2819.293174514512
T-Learner,1291273.0,2819.9996656986023
T-Learner,1298793.0,2813.9481084655436
T-Learner,1317218.0,2816.647128104537
T-Learner,1326876.0,2819.8890569815053
T-Learner,1337935.0,2824.771249476918
T-Learner,1344933.0,2825.4693562469156
T-Learner,1371480.0,2831.1838187232192
T-Learner,1386014.0,2834.8779540616692
T-Learner,1398391.0,2839.1503490696987
T-Learner,1408100.0,2843.046291379582
T-Learner,1425147.0,2847.7600766863393
T-Learner,1450764.0,2855.6156175357296
T-Learner,1476489.0,2857.7372429516595
T-Learner,1491149.0,2862.157394773275
T-Learner,1509565.0,2864.4552249377584
T-Learner,1527084.0,2868.697518075375
T-Learner,1547505.0,2874.110517004746
T-Learner,1575528.0,2876.869581435324
T-Learner,1624297.0,2884.6559410453297
T-Learner,1664260.0,2893.747579726728
T-Learner,1691333.0,2898.3210563451084
T-Learner,1714043.0,2902.347917960002
T-Learner,1722480.0,2902.235187290821
T-Learner,1743424.0,2905.1000969001866
T-Learner,1777532.0,2894.579331357657
T-Learner,1793145.0,2893.676116609521
T-Learner,1816580.0,2896.8036068350184
T-Learner,1844412.0,2899.380987881824
T-Learner,1855020.0,2902.3174186405145
T-Learner,1869697.0,2907.5907673900724
T-Learner,1886375.0,2909.032305528543
T-Learner,1898103.0,2912.504556398994
T-Learner,1918996.0,2913.6321953372726
T-Learner,1930660.0,2916.4705574347727
T-Learner,1955188.0,2920.793846658841
T-Learner,1975358.0,2921.387650971362
T-Learner,1996588.0,2923.018261854113
T-Learner,2010504.0,2923.7214471296666
T-Learner,2024270.0,2925.6987395657275
T-Learner,2036807.0,2923.9232037569805
T-Learner,2053267.0,2920.164172619262
T-Learner,2073216.0,2921.0162054636703
T-Learner,2095663.0,2924.205193778186
T-Learner,2113138.0,2924.923029273447
T-Learner,2125643.0,2928.45409865336
T-Learner,2132234.0,2933.5806421850434
T-Learner,2152619.0,2936.880562826396
T-Learner,2167501.0,2940.639696935363
T-Learner,2193298.0,2942.8864935211936
T-Learner,2206690.0,2943.2549599572503
T-Learner,2220616.0,2947.076136226744
T-Learner,2232470.0,2949.8985246467732
T-Learner,2246345.0,2952.4158629955173
T-Learner,2254000.0,2952.92528883615
T-Learner,2287703.0,2955.948506265666
T-Learner,2304706.0,2949.625770766973
T-Learner,2313481.0,2950.4348398214597
T-Learner,2320965.0,2954.2196338339404
T-Learner,2327316.0,2954.8890283801256
T-Learner,2335056.0,2955.191040985998
T-Learner,2339992.0,2955.2126082242016
T-Learner,2346534.0,2955.415051140362
T-Learner,2358171.0,2957.146017896995
T-Learner,2366092.0,2959.7443244902884
T-Learner,2370684.0,2959.6393474895026
T-Learner,2380871.0,2961.5773667905173
T-Learner,2385520.0,2961.764068000926
T-Learner,2391598.0,2962.7860116067686
T-Learner,2400895.0,2965.4861293737818
T-Learner,2407622.0,2967.0777593559633
T-Learner,2412621.0,2969.060454579532
T-Learner,2423840.0,2971.5882736694407
T-Learner,2435910.0,2971.641284196645
T-Learner,2442437.0,2973.143564508601
T-Learner,2449288.0,2974.0002468458374
T-Learner,2457264.0,2975.177201533362
T-Learner,2472841.0,2978.612432559087
T-Learner,2478679.0,2981.8683438929584
T-Learner,2484937.0,2983.672546034083
T-Learner,2493127.0,2978.77455121698
T-Learner,2506173.0,2980.6911842834156
T-Learner,2521974.0,2974.705518914918
T-Learner,2526238.0,2974.7425897969324
T-Learner,2530116.0,2969.128530457394
T-Learner,2534366.0,2970.325612236322
T-Learner,2540561.0,2973.291552977429
T-Learner,2546391.0,2966.892876432985
T-Learner,2550866.0,2966.9166519609907
T-Learner,2554198.0,2970.2848314773296
T-Learner,2558976.0,2971.4631260964006
T-Learner,2561860.0,2966.2609121377513
T-Learner,2564431.0,2968.594284603286
T-Learner,2567924.0,2972.5078454760524
T-Learner,2570631.0,2974.928651664088
T-Learner,2573341.0,2977.7164700822773
T-Learner,2576960.0,2966.8269190312917
T-Learner,2581691.0,2963.901400345793
T-Learner,2587385.0,2958.8204495288123
T-Learner,2591387.0,2962.1970377668786
T-Learner,2596278.0,2956.6851320827304
T-Learner,2599789.0,2959.546894307151
T-Learner,2603349.0,2954.3370638652596
T-Learner,2609005.0,2954.804981670461
T-Learner,2612794.0,2961.150798616324
T-Learner,2617239.0,2964.7360400219
T-Learner,2620251.0,2968.087205842729
T-Learner,2623289.0,2963.392634836243
T-Learner,2627902.0,2968.706146090036
T-Learner,2630424.0,2970.703858580895
T-Learner,2633382.0,2976.5329915478696
T-Learner,2638330.0,2978.096878927827
T-Learner,2641178.0,2980.802581181411
T-Learner,2643963.0,2983.9868040115757
T-Learner,2646344.0,2986.0497846482453
T-Learner,2648472.0,2979.378952323803
T-Learner,2651955.0,2983.2727109257867
T-Learner,2653891.0,2968.239029586161
T-Learner,2656345.0,2971.9072279967113
T-Learner,2658876.0,2974.2375872827333
T-Learner,2662080.0,2977.058243996025
T-Learner,2665367.0,2968.243790574434
T-Learner,2667788.0,2974.2175373436316
T-Learner,2670117.0,2972.1893368807755
T-Learner,2673122.0,2965.496022769248
T-Learner,2675319.0,2961.3258486181885
T-Learner,2679514.0,2957.391379094479
T-Learner,2681002.0,2950.8580653892327
T-Learner,2683171.0,2952.1988283641813
T-Learner,2686167.0,2950.827467046777
T-Learner,2687837.0,2956.8401907585494
T-Learner,2689591.0,2951.3937317287746
T-Learner,2691567.0,2954.046595558576
T-Learner,2699022.0,2958.933582875807
T-Learner,2701049.0,2966.646132110508
T-Learner,2703099.0,2971.0707931511633
T-Learner,2706336.0,2980.034000279167
T-Learner,2708219.0,2974.4454728702103
T-Learner,2709967.0,2982.7692180832423
T-Learner,2711649.0,2985.60381076474
T-Learner,2713286.0,2986.96640098921
T-Learner,2714700.0,2989.4547024753397
T-Learner,2716589.0,2990.474350112773
T-Learner,2718076.0,2987.988885148268
T-Learner,2719648.0,2990.3599606746902
T-Learner,2720924.0,2988.362853160864
T-Learner,2723588.0,2995.4579939370315
T-Learner,2726195.0,2986.7692259446285
T-Learner,2728728.0,2991.642781310308
T-Learner,2730948.0,3003.513573210372
T-Learner,2732974.0,2996.8181916926164
T-Learner,2735335.0,3003.062043679419
T-Learner,2736619.0,3007.6676201853743
T-Learner,2738784.0,3009.978455305613
T-Learner,2740034.0,3000.9801404971527
T-Learner,2742504.0,3008.4711317968868
T-Learner,2744037.0,3015.3485355178623
T-Learner,2745147.0,3021.1625642102917
T-Learner,2746267.0,3012.520628900108
T-Learner,2747793.0,3021.994540038878
T-Learner,2749113.0,3031.5731902158714
T-Learner,2750931.0,3042.6361278939935
T-Learner,2752156.0,3032.792310945389
T-Learner,2754142.0,3029.345917945519
T-Learner,2755177.0,3032.0598141959404
T-Learner,2756373.0,3037.397925420877
T-Learner,2757417.0,3048.0376673050528
T-Learner,2758565.0,3053.8251087011035
T-Learner,2759834.0,3035.642467141513
T-Learner,2760868.0,3036.0201846774003
T-Learner,2762145.0,3025.4467907026783
T-Learner,2763327.0,3024.7673463614847
T-Learner,2764648.0,3014.6433223022736
T-Learner,2765707.0,3018.46192823825
T-Learner,2766886.0,3028.1629532939564
T-Learner,2767890.0,3017.371604955666
T-Learner,2769094.0,3019.1726470509884
T-Learner,2770006.0,3027.302524560742
T-Learner,2770965.0,3029.3935755838797
T-Learner,2771850.0,3026.547553786981
T-Learner,2772757.0,3032.714349004086
T-Learner,2773785.0,3023.2266678594756
T-Learner,2774841.0,3024.981403052416
T-Learner,2775812.0,3022.36999963056
T-Learner,2776618.0,3034.9994875383
T-Learner,2777472.0,3056.221744912789
T-Learner,2778316.0,3055.650163075522
T-Learner,2779143.0,3053.77252830112
T-Learner,2780122.0,3032.6060627860647
T-Learner,2780937.0,3041.3739401560924
T-Learner,2781783.0,3044.2450088781384
T-Learner,2782657.0,3052.025200216712
T-Learner,2783510.0,3054.9895252426877
T-Learner,2784353.0,3046.04662365907
T-Learner,2785178.0,3028.2640676455107
T-Learner,2786052.0,3018.1702071623104
T-Learner,2786927.0,3037.792580928138
T-Learner,2787713.0,3049.070732913008
T-Learner,2788654.0,3067.092170164899
T-Learner,2789465.0,3079.402490287823
T-Learner,2790254.0,3075.984391197377
T-Learner,2791084.0,3073.3837274698203
T-Learner,2791987.0,3092.3629044060635
T-Learner,2792746.0,3098.0827761113505
T-Learner,2793630.0,3111.324167147607
T-Learner,2794394.0,3121.102664304134
T-Learner,2795168.0,3140.523862042008
T-Learner,2795919.0,3174.904497913701
X-Learner,0.0,0.0
X-Learner,2714.0,85.12386772437968
X-Learner,5429.0,300.80844155844153
X-Learner,8143.0,473.59819466637816
X-Learner,10858.0,603.8057094747539
X-Learner,13573.0,649.8048563952328
X-Learner,16287.0,611.7358225252958
X-Learner,19002.0,662.4459109444151
X-Learner,21717.0,782.4431678940078
X-Learner,24431.0,857.4647773792954
X-Learner,27146.0,902.1701159063116
X-Learner,29861.0,973.20948510919
X-Learner,32575.0,1032.65168475157
X-Learner,35290.0,1039.4795895848954
X-Learner,38005.0,1035.558310492583
X-Learner,40719.0,1074.3766019242194
X-Learner,43434.0,1154.6924478339156
X-Learner,46149.0,1147.2318414556628
X-Learner,48863.0,1192.6698567462618
X-Learner,51578.0,1216.6283755858185
X-Learner,54293.0,1255.3795215159498
X-Learner,57007.0,1282.4412962934805
X-Learner,59722.0,1325.003904029037
X-Learner,62437.0,1360.984339040763
X-Learner,65151.0,1364.6897318029862
X-Learner,67866.0,1349.749529212905
X-Learner,70581.0,1381.926072231652
X-Learner,73295.0,1396.4510054998163
X-Learner,76010.0,1403.8319239762
X-Learner,78725.0,1417.2376464192478
X-Learner,81439.0,1441.4215762721487
X-Learner,84154.0,1451.5190048803463
X-Learner,86869.0,1442.1487832219605
X-Learner,89583.0,1466.3887644385786
X-Learner,92298.0,1479.8615047149992
X-Learner,95013.0,1516.2488520185957
X-Learner,97727.0,1544.494881544405
X-Learner,100442.0,1553.8162631615776
X-Learner,103157.0,1582.8318097537651
X-Learner,105871.0,1571.9344255205287
X-Learner,108586.0,1577.9071203225412
X-Learner,111301.0,1614.5742630479924
X-Learner,114015.0,1604.5851790228546
X-Learner,116730.0,1603.1961587876192
X-Learner,119446.0,1627.8923709607814
X-Learner,122160.0,1659.740583550945
X-Learner,124875.0,1685.546424995057
X-Learner,127590.0,1686.2254234658017
X-Learner,130304.0,1684.6534989106735
X-Learner,133019.0,1682.735633126361
X-Learner,135734.0,1718.799940724106
X-Learner,138448.0,1735.3999914161618
X-Learner,141163.0,1737.3272666172188
X-Learner,143880.0,1744.2572065028023
X-Learner,146594.0,1781.841444924289
X-Learner,149312.0,1800.8969773750066
X-Learner,152027.0,1825.0288396467176
X-Learner,154742.0,1827.0930792190104
X-Learner,157457.0,1829.7262713963669
X-Learner,160172.0,1832.6738482578849
X-Learner,162886.0,1834.079894958502
X-Learner,165601.0,1847.2047816193096
X-Learner,168316.0,1847.5701770361425
X-Learner,171030.0,1849.6482772645331
X-Learner,173745.0,1875.4756817300165
X-Learner,176461.0,1881.2119733606928
X-Learner,179175.0,1896.724597028582
X-Learner,181890.0,1879.6027240373955
X-Learner,184604.0,1882.5855653962028
X-Learner,187319.0,1886.6779002039357
X-Learner,190038.0,1890.2372556809976
X-Learner,192752.0,1887.6720215130467
X-Learner,195467.0,1872.545159467223
X-Learner,198184.0,1872.1725370865288
X-Learner,200908.0,1887.7449247151724
X-Learner,203623.0,1904.7537475296683
X-Learner,206338.0,1914.4857945945423
X-Learner,209060.0,1917.607988467479
X-Learner,211775.0,1933.7388030181264
X-Learner,214490.0,1953.1831930397027
X-Learner,217207.0,1956.230372211024
X-Learner,219922.0,1965.539451988041
X-Learner,222637.0,1982.619630703636
X-Learner,225351.0,1989.182026042978
X-Learner,228067.0,1999.7909750297297
X-Learner,230782.0,2007.1284750997672
X-Learner,233496.0,2006.2508694581293
X-Learner,236213.0,2020.0593941659647
X-Learner,238928.0,2026.040325603606
X-Learner,241642.0,2035.7300332649725
X-Learner,244357.0,2040.8734473951604
X-Learner,247073.0,2041.9120453539297
X-Learner,249787.0,2044.708165663806
X-Learner,252503.0,2060.2846489628187
X-Learner,255218.0,2058.031406366768
X-Learner,257932.0,2071.9050424938055
X-Learner,260651.0,2086.4792869782027
X-Learner,263370.0,2093.666104301233
X-Learner,266084.0,2113.2524282248496
X-Learner,268799.0,2121.087928636475
X-Learner,271514.0,2124.407113316039
X-Learner,274228.0,2143.544904796114
X-Learner,276944.0,2138.6074244654537
X-Learner,279659.0,2149.262504496449
X-Learner,282374.0,2159.303682287353
X-Learner,285091.0,2159.508234213189
X-Learner,287806.0,2161.4920455610686
X-Learner,290526.0,2158.1129048330945
X-Learner,293241.0,2169.879033926393
X-Learner,295960.0,2174.253680179867
X-Learner,298681.0,2194.020996621031
X-Learner,301397.0,2197.344323668375
X-Learner,304114.0,2201.7659201614965
X-Learner,306830.0,2214.1770251723106
X-Learner,309560.0,2233.5782313033847
X-Learner,312276.0,2240.6312700926833
X-Learner,314990.0,2244.909042410469
X-Learner,317718.0,2247.1117651129784
X-Learner,320438.0,2253.817992900723
X-Learner,323155.0,2251.9743241692113
X-Learner,325880.0,2259.2069736768326
X-Learner,328595.0,2276.015955565066
X-Learner,331309.0,2284.3102361676233
X-Learner,334024.0,2285.711664046699
X-Learner,336739.0,2279.0781470260367
X-Learner,339454.0,2276.62252298631
