strategy,fraction_targeted,cumulative_uplift
Exposure-based,1214912.0,2957.048560705812
Exposure-based,1224521.0,2960.360188948838
Exposure-based,1229266.0,2964.5404330912247
Exposure-based,1232826.0,2966.2378388328516
Exposure-based,1235974.0,2966.632272086729
Exposure-based,1239953.0,2967.7966269543945
Exposure-based,1253789.0,2966.2985711646397
Exposure-based,1264597.0,2973.77163579584
Exposure-based,1272425.0,2974.04515229568
Exposure-based,1290055.0,2973.422506619639
Exposure-based,1311282.0,2987.2699549990675
Exposure-based,1319335.0,2988.6654262511097
Exposure-based,1326657.0,2982.979015364782
Exposure-based,1334629.0,2986.546360972009
Exposure-based,1343631.0,2990.8038882894143
Exposure-based,1352763.0,2992.272871999855
Exposure-based,1357780.0,2994.7797635227157
Exposure-based,1366259.0,2998.1994995774426
Exposure-based,1380066.0,3001.9173624518253
Exposure-based,1391075.0,3005.8000789130992
Exposure-based,1401374.0,3007.894285155015
Exposure-based,1416940.0,3015.106318261405
Exposure-based,1428619.0,3019.4987133337054
Exposure-based,1443550.0,3013.9632536233344
Exposure-based,1458804.0,3018.7099904683105
Exposure-based,1482126.0,3017.795146292061
Exposure-based,1501512.0,3029.151801296752
Exposure-based,1529891.0,3039.8468325633144
Exposure-based,1561198.0,3043.717482373023
Exposure-based,1584050.0,3045.69800639741
Exposure-based,1622492.0,3047.92500579826
Exposure-based,1662811.0,3067.21570219781
Exposure-based,1689480.0,3068.636628986617
Exposure-based,1742617.0,3069.318318676303
Exposure-based,1789189.0,3071.2294740911852
Exposure-based,1888218.0,3092.5303601342803
Exposure-based,1939949.0,3094.3108316696457
Exposure-based,2007768.0,3094.2968889131594
Exposure-based,2075478.0,3104.404898459438
Exposure-based,2134348.0,3110.3787806256155
Exposure-based,2316893.0,3129.5647331317145
Exposure-based,2520092.0,3146.484074287305
Exposure-based,2795919.0,3174.904497913701
Expected uplift,0.0,0.0
Expected uplift,2714.0,167.91584073946424
Expected uplift,5429.0,275.6584376868516
Expected uplift,8143.0,471.7267729084671
Expected uplift,10858.0,534.4375434681477
Expected uplift,13573.0,653.4426279291217
Expected uplift,16287.0,723.032932268612
Expected uplift,19002.0,779.5440941821021
Expected uplift,21717.0,870.8755671334865
Expected uplift,24431.0,906.8050811046642
Expected uplift,27146.0,903.9690784627626
Expected uplift,29861.0,961.867757288331
Expected uplift,32575.0,970.817705110108
Expected uplift,35290.0,1052.5940137774362
Expected uplift,38005.0,1062.210472256144
Expected uplift,40719.0,1133.863638812295
Expected uplift,43434.0,1139.7087618264086
Expected uplift,46149.0,1201.267231341969
Expected uplift,48863.0,1178.3802640635658
Expected uplift,51578.0,1223.6219423907646
Expected uplift,54293.0,1220.4303655074964
Expected uplift,57007.0,1257.4829382528987
Expected uplift,59722.0,1282.591077134946
Expected uplift,62437.0,1312.765001668494
Expected uplift,65151.0,1353.798737741161
Expected uplift,67866.0,1409.2276924243674
Expected uplift,70581.0,1432.353863284997
Expected uplift,73295.0,1422.3240170790102
Expected uplift,76010.0,1426.63661384834
Expected uplift,78725.0,1437.9895367008005
Expected uplift,81439.0,1493.022434896466
Expected uplift,84154.0,1489.821208325984
Expected uplift,86869.0,1493.884785827
Expected uplift,89583.0,1522.1110935254364
Expected uplift,92298.0,1543.1228899450164
Expected uplift,95014.0,1559.3190195275265
Expected uplift,97728.0,1572.7951048364828
Expected uplift,100443.0,1593.0638720769753
Expected uplift,103158.0,1591.1492237661664
Expected uplift,105879.0,1572.6732076476865
Expected uplift,108596.0,1581.903586556047
Expected uplift,111343.0,1576.5437889734008
Expected uplift,114059.0,1591.0238549135852
Expected uplift,116807.0,1616.311385768022
Expected uplift,119569.0,1623.0613887389052
Expected uplift,122295.0,1624.9999468691638
Expected uplift,125101.0,1646.7977367542385
Expected uplift,127878.0,1663.6637604414582
Expected uplift,130593.0,1661.9440138849172
Expected uplift,133314.0,1670.1591104203617
Expected uplift,136032.0,1692.4053486598675
Expected uplift,138750.0,1713.566094687139
Expected uplift,141472.0,1752.3625992754005
Expected uplift,144191.0,1755.6347430410488
Expected uplift,146906.0,1779.2009663293727
Expected uplift,149628.0,1782.3114547968758
Expected uplift,152346.0,1798.325866660516
Expected uplift,155061.0,1811.5388024237052
Expected uplift,157778.0,1801.355082976423
Expected uplift,160498.0,1813.409423825455
Expected uplift,163212.0,1818.3409952192587
Expected uplift,165929.0,1830.7995500808795
Expected uplift,168644.0,1833.042431342792
Expected uplift,171361.0,1829.1434102736564
Expected uplift,174076.0,1843.849659291286
Expected uplift,176796.0,1856.8652018450443
Expected uplift,179534.0,1855.6347011832183
Expected uplift,182253.0,1874.8431612758404
Expected uplift,184976.0,1883.54715150741
Expected uplift,187692.0,1910.7375683078087
Expected uplift,190414.0,1924.2929521998913
Expected uplift,193147.0,1939.8685578319412
Expected uplift,195865.0,1953.590532257743
Expected uplift,198587.0,1959.947768591884
Expected uplift,201306.0,1970.9603196584376
Expected uplift,204088.0,1984.8653845103563
Expected uplift,206807.0,2011.193847331464
Expected uplift,209561.0,2005.1212052609435
Expected uplift,212288.0,2000.337727207513
Expected uplift,215005.0,1998.3666044357965
Expected uplift,217730.0,1981.4670136406412
Expected uplift,220453.0,1973.421408083178
Expected uplift,223181.0,1970.7801602950472
Expected uplift,225900.0,1957.595426334709
Expected uplift,228615.0,1968.4614373336656
Expected uplift,231353.0,1985.1157149608307
Expected uplift,234070.0,1999.9545103703135
Expected uplift,236793.0,2013.135668288813
Expected uplift,239546.0,2023.617674838074
Expected uplift,242263.0,2026.5784268155735
Expected uplift,244982.0,2047.3933866073037
Expected uplift,247724.0,2038.8405376989297
Expected uplift,250456.0,2047.1536475250311
Expected uplift,253178.0,2055.4004963793145
Expected uplift,255919.0,2070.685743576011
Expected uplift,258635.0,2075.7490853731747
Expected uplift,261350.0,2084.390428726949
Expected uplift,264066.0,2091.2238553346165
Expected uplift,266799.0,2104.0086359312127
Expected uplift,269514.0,2102.4626692790875
Expected uplift,272242.0,2103.2111198927955
Expected uplift,274960.0,2111.945170840135
Expected uplift,277686.0,2117.7874487156027
Expected uplift,280433.0,2132.0886461471823
Expected uplift,283174.0,2145.871475877379
Expected uplift,285913.0,2133.5242163668872
Expected uplift,288636.0,2136.349292341253
Expected uplift,291354.0,2146.046081566956
Expected uplift,294126.0,2152.032149314934
Expected uplift,296856.0,2160.105511002255
Expected uplift,299595.0,2170.986684165822
Expected uplift,302348.0,2177.609787525057
Expected uplift,305124.0,2185.1408521500216
Expected uplift,307874.0,2184.7353869252597
Expected uplift,310604.0,2184.791409713552
Expected uplift,313338.0,2197.4222898703138
Expected uplift,316058.0,2207.333073727657
Expected uplift,318798.0,2210.5026468200867
Expected uplift,321520.0,2221.6412832729857
Expected uplift,324241.0,2226.858220230993
Expected uplift,326960.0,2229.7126901170436
Expected uplift,329676.0,2225.9773694753826
Expected uplift,332394.0,2232.773157092762
Expected uplift,335122.0,2218.1539830674665
Expected uplift,337917.0,2228.963160625492
Expected uplift,340649.0,2218.368056029267
Expected uplift,343399.0,2224.396256868802
Expected uplift,346129.0,2225.2247343948884
Expected uplift,348849.0,2232.8647021343745
Expected uplift,351566.0,2246.842885867039
Expected uplift,354285.0,2248.8002926490385
Expected uplift,357012.0,2246.8166063221693
Expected uplift,359803.0,2256.7710536424484
Expected uplift,362521.0,2266.44448478928
Expected uplift,365242.0,2253.0839797891895
Expected uplift,367975.0,2255.5272552359434
Expected uplift,370698.0,2266.6393090841216
Expected uplift,373456.0,2270.2075947367966
Expected uplift,376243.0,2276.847550097717
Expected uplift,379070.0,2283.759451133302
Expected uplift,381796.0,2293.3121741420837
Expected uplift,384660.0,2301.113250309753
Expected uplift,387504.0,2302.7585752196164
Expected uplift,390305.0,2306.559743554364
Expected uplift,393033.0,2318.9921788619363
Expected uplift,395777.0,2327.6199462762943
Expected uplift,398540.0,2336.012138423409
Expected uplift,401306.0,2343.6790829879146
Expected uplift,404057.0,2342.559419282623
Expected uplift,406826.0,2352.6783756487157
Expected uplift,409542.0,2353.803433692909
Expected uplift,412258.0,2355.498025872872
Expected uplift,415031.0,2361.539354880032
Expected uplift,417748.0,2373.9090816384114
Expected uplift,420465.0,2368.319667339458
Expected uplift,423243.0,2366.459013712485
Expected uplift,425971.0,2370.167986725964
Expected uplift,428687.0,2387.1824889861887
Expected uplift,431425.0,2395.6195507879156
Expected uplift,434197.0,2399.156362591938
Expected uplift,436941.0,2389.147087325477
Expected uplift,439662.0,2386.9709905285913
Expected uplift,442393.0,2387.392060213426
Expected uplift,445137.0,2395.459007645948
Expected uplift,447881.0,2398.191259057084
Expected uplift,450616.0,2403.3406392318375
Expected uplift,453358.0,2411.2098680002005
Expected uplift,456074.0,2415.195419573984
Expected uplift,458792.0,2418.178848474288
Expected uplift,461506.0,2422.6649413202845
Expected uplift,464252.0,2432.6648619556418
Expected uplift,466976.0,2439.0428670505044
Expected uplift,469703.0,2442.2192629853225
Expected uplift,472458.0,2446.6488782954584
Expected uplift,475200.0,2447.0005838500824
Expected uplift,477932.0,2452.1985797309526
Expected uplift,480651.0,2452.3306931531847
Expected uplift,483368.0,2459.9443754928247
Expected uplift,486082.0,2455.919802997494
Expected uplift,488798.0,2468.947032969125
Expected uplift,491515.0,2466.847035087094
Expected uplift,494231.0,2468.207559964306
Expected uplift,496948.0,2471.5584861799985
Expected uplift,499663.0,2477.827145470543
Expected uplift,502377.0,2482.435849807157
Expected uplift,505094.0,2470.1538395874527
Expected uplift,507810.0,2459.6394701853956
Expected uplift,510525.0,2461.6259639722102
Expected uplift,513251.0,2465.2050918349973
Expected uplift,515968.0,2467.6007700437585
Expected uplift,518685.0,2480.2383949536425
Expected uplift,521411.0,2487.2393204659284
Expected uplift,524129.0,2489.2708530329137
Expected uplift,526849.0,2488.333129343018
Expected uplift,529587.0,2490.632518989793
Expected uplift,532341.0,2492.6725287360996
Expected uplift,535057.0,2487.6362133587936
Expected uplift,537775.0,2490.240796124016
Expected uplift,540492.0,2487.6389048030665
Expected uplift,543208.0,2499.4602795897936
Expected uplift,545924.0,2495.6674343117643
Expected uplift,548644.0,2495.756351951967
Expected uplift,551364.0,2498.3390282819173
Expected uplift,554087.0,2496.358636040701
Expected uplift,556802.0,2503.717431335669
Expected uplift,559528.0,2509.910185882251
Expected uplift,562247.0,2515.6019610034464
Expected uplift,564963.0,2516.1274164319193
Expected uplift,567682.0,2503.952803864733
Expected uplift,570408.0,2512.0857480941895
Expected uplift,573145.0,2517.8914837943435
Expected uplift,575863.0,2514.8445745505155
Expected uplift,578606.0,2526.9922162868984
Expected uplift,581325.0,2529.247124068372
Expected uplift,584042.0,2538.281528442951
Expected uplift,586759.0,2541.089856999608
Expected uplift,589488.0,2547.8783775358775
Expected uplift,592225.0,2560.595291100473
Expected uplift,594965.0,2559.0393197524477
Expected uplift,597728.0,2548.427665231841
Expected uplift,600463.0,2551.5517849865782
Expected uplift,603178.0,2560.0968783899857
Expected uplift,605898.0,2564.821025565309
Expected uplift,608617.0,2559.4685332322324
Expected uplift,611338.0,2555.7001608895707
Expected uplift,614060.0,2555.6750219056653
Expected uplift,616777.0,2552.599499073942
Expected uplift,619498.0,2562.4224756664844
Expected uplift,622245.0,2559.5660596517428
Expected uplift,624961.0,2562.0359669415498
Expected uplift,627678.0,2564.6719703549124
Expected uplift,630397.0,2569.538813470352
Expected uplift,633116.0,2566.70865323675
Expected uplift,635842.0,2561.578244439667
Expected uplift,638565.0,2552.313682260554
Expected uplift,641281.0,2556.443392273756
Expected uplift,643999.0,2543.7148449417145
Expected uplift,646737.0,2540.7282945693833
Expected uplift,649465.0,2546.997264062792
Expected uplift,652181.0,2545.0942090632925
Expected uplift,654917.0,2549.750089609269
Expected uplift,657646.0,2554.1588811681763
Expected uplift,660367.0,2556.758433449313
Expected uplift,663115.0,2560.713823283322
Expected uplift,665853.0,2564.084359282545
Expected uplift,668571.0,2566.412715083529
Expected uplift,671305.0,2568.602187370105
Expected uplift,674038.0,2570.583497253325
Expected uplift,676757.0,2576.0854851025683
Expected uplift,679487.0,2577.047446266679
Expected uplift,682209.0,2579.1098220427225
Expected uplift,684933.0,2582.9440414662986
Expected uplift,687652.0,2591.8494906386904
Expected uplift,690382.0,2597.2658431968216
Expected uplift,693129.0,2600.7795597912955
Expected uplift,695848.0,2603.002182858003
Expected uplift,698567.0,2609.276550838725
Expected uplift,701292.0,2616.429979400914
Expected uplift,704006.0,2623.747478353973
Expected uplift,706760.0,2630.7235972217386
Expected uplift,709484.0,2634.800123624133
Expected uplift,712206.0,2638.664998775667
Expected uplift,714927.0,2628.3192182452894
Expected uplift,717659.0,2633.1277227899263
Expected uplift,720378.0,2627.0834010293893
Expected uplift,723129.0,2630.3361603615836
Expected uplift,725849.0,2634.257353827146
Expected uplift,728571.0,2636.6590665115127
Expected uplift,731289.0,2642.9764880083894
Expected uplift,734007.0,2646.2882066414536
Expected uplift,736726.0,2650.2974477399453
Expected uplift,739443.0,2652.2888735079587
Expected uplift,742160.0,2647.575754991237
Expected uplift,744882.0,2651.618560188618
Expected uplift,747607.0,2656.663768087655
Expected uplift,750338.0,2657.0949160440537
Expected uplift,753075.0,2661.623109330499
Expected uplift,755832.0,2664.045676586565
Expected uplift,758569.0,2667.98174448336
Expected uplift,761317.0,2667.240434053045
Expected uplift,764078.0,2667.7432855552015
Expected uplift,766837.0,2671.9548646292833
Expected uplift,769565.0,2675.940935293112
Expected uplift,772309.0,2672.331111958497
Expected uplift,775064.0,2671.6081994312003
Expected uplift,777821.0,2671.7061345642533
Expected uplift,780587.0,2674.4888482805327
Expected uplift,783349.0,2675.6215982520075
Expected uplift,786105.0,2677.012527608255
Expected uplift,788836.0,2678.9395605431023
Expected uplift,791570.0,2682.397276255171
Expected uplift,794326.0,2686.070808155429
Expected uplift,797077.0,2688.3116408780297
Expected uplift,799815.0,2689.3052569302886
Expected uplift,802551.0,2692.015993190355
Expected uplift,805297.0,2689.804378199288
Expected uplift,808013.0,2694.1383264704637
Expected uplift,810748.0,2694.1661075849024
Expected uplift,813486.0,2696.1852557213356
Expected uplift,816201.0,2696.8287646578915
Expected uplift,818916.0,2700.064245104407
Expected uplift,821640.0,2701.4852761931297
Expected uplift,824379.0,2704.5443872100623
Expected uplift,827119.0,2706.02076233166
Expected uplift,829838.0,2707.9703046153586
Expected uplift,832577.0,2703.9673087979804
Expected uplift,835313.0,2699.1532443604738
Expected uplift,838092.0,2703.71145619286
Expected uplift,840870.0,2704.799635155133
Expected uplift,843616.0,2706.866868832674
Expected uplift,846373.0,2707.4467953689164
Expected uplift,849111.0,2709.1727295660294
Expected uplift,851854.0,2710.7912479870424
Expected uplift,854594.0,2713.357453122128
Expected uplift,857320.0,2718.494694051003
Expected uplift,860043.0,2718.5164711977145
Expected uplift,862767.0,2720.8781668444285
Expected uplift,865496.0,2722.4655337634586
Expected uplift,868227.0,2726.4758609599635
Expected uplift,870957.0,2721.589994845964
Expected uplift,873687.0,2725.5480382338774
Expected uplift,876427.0,2727.3727093101193
Expected uplift,879176.0,2730.1372667993833
Expected uplift,881944.0,2731.304165387222
Expected uplift,884758.0,2735.6219905325006
Expected uplift,887520.0,2738.099932600629
Expected uplift,890247.0,2738.2057780749005
Expected uplift,893016.0,2741.724076962335
Expected uplift,895776.0,2737.3505288892716
Expected uplift,898530.0,2739.6014809539984
Expected uplift,901276.0,2741.5945897922547
Expected uplift,904011.0,2743.0129601506633
Expected uplift,906754.0,2746.3447744899254
Expected uplift,909513.0,2747.963757172738
Expected uplift,912278.0,2749.431773212621
Expected uplift,915023.0,2754.060754409428
Expected uplift,917799.0,2756.3594926436776
Expected uplift,920571.0,2758.0702187527836
Expected uplift,923342.0,2760.7041635901446
Expected uplift,926095.0,2764.432278157949
Expected uplift,928843.0,2766.120477139606
Expected uplift,931594.0,2770.3058255273763
Expected uplift,934357.0,2770.91142772209
Expected uplift,937079.0,2774.372722649181
Expected uplift,939796.0,2777.4847587899503
Expected uplift,942538.0,2778.709037138733
Expected uplift,945256.0,2773.405032484838
Expected uplift,947979.0,2773.903214988196
Expected uplift,950725.0,2775.815784839754
Expected uplift,953485.0,2777.6225042443693
Expected uplift,956257.0,2780.7568518956245
Expected uplift,959003.0,2775.145579903921
Expected uplift,961726.0,2779.6960786529917
Expected uplift,964452.0,2781.8717487625904
Expected uplift,967184.0,2786.0544140097213
Expected uplift,969927.0,2788.484761676051
Expected uplift,972693.0,2785.580393203369
Expected uplift,975418.0,2785.605235453328
Expected uplift,978137.0,2788.6900732070426
Expected uplift,980890.0,2791.0742109790012
Expected uplift,983624.0,2793.411941241964
Expected uplift,986381.0,2799.0945725093507
Expected uplift,989149.0,2804.7348579274917
Expected uplift,991888.0,2804.6851432022668
Expected uplift,994609.0,2807.628579321387
Expected uplift,997358.0,2810.0391344756076
Expected uplift,1000112.0,2810.673134301616
Expected uplift,1002857.0,2811.2257626601818
Expected uplift,1005586.0,2811.6993979090116
Expected uplift,1008361.0,2816.906100497931
Expected uplift,1011120.0,2809.669599040544
Expected uplift,1013890.0,2811.055071580933
Expected uplift,1016645.0,2814.721614545514
Expected uplift,1019401.0,2814.8133891258694
Expected uplift,1022144.0,2816.0292067490795
Expected uplift,1024895.0,2817.7842320430486
Expected uplift,1027677.0,2810.032256733128
Expected uplift,1030443.0,2812.139488259834
Expected uplift,1033189.0,2812.748767979865
Expected uplift,1035926.0,2812.4657068417655
Expected uplift,1038680.0,2813.830584939878
Expected uplift,1041423.0,2817.6555027955446
Expected uplift,1044187.0,2817.4160122303224
Expected uplift,1046970.0,2819.5226299220226
Expected uplift,1049743.0,2822.74472519424
Expected uplift,1052505.0,2823.0702302013333
Expected uplift,1055266.0,2817.078346009742
Expected uplift,1058039.0,2818.797392078363
Expected uplift,1060786.0,2820.9487161513657
Expected uplift,1063516.0,2821.4151580940397
Expected uplift,1066254.0,2822.78132139486
Expected uplift,1069009.0,2822.9498528675085
Expected uplift,1071780.0,2824.0628286538586
Expected uplift,1074540.0,2818.493333522914
Expected uplift,1077289.0,2811.771527987036
Expected uplift,1080095.0,2817.342369697753
Expected uplift,1082837.0,2819.845283715043
Expected uplift,1085589.0,2820.8859414442245
Expected uplift,1088351.0,2825.034718364796
Expected uplift,1091112.0,2825.965301900059
Expected uplift,1093847.0,2829.807059064646
Expected uplift,1096581.0,2832.8444955857763
Expected uplift,1099325.0,2833.227794858602
Expected uplift,1102059.0,2837.0411852616057
Expected uplift,1104791.0,2839.6005569925906
Expected uplift,1107516.0,2838.865345574566
Expected uplift,1110293.0,2838.3144765219336
Expected uplift,1113060.0,2838.9187474878763
Expected uplift,1115802.0,2840.397234358364
Expected uplift,1118549.0,2841.418181830729
Expected uplift,1121295.0,2842.857729773348
Expected uplift,1124021.0,2842.8723190116693
Expected uplift,1126774.0,2843.260511646164
Expected uplift,1129525.0,2846.339369890527
Expected uplift,1132269.0,2846.0338720357618
Expected uplift,1135017.0,2848.303603948189
Expected uplift,1137770.0,2848.968239130154
Expected uplift,1140529.0,2850.398253246496
Expected uplift,1143269.0,2852.720020954861
Expected uplift,1146019.0,2853.1071386318663
Expected uplift,1148788.0,2853.581012390393
Expected uplift,1151532.0,2855.8652361825866
Expected uplift,1154280.0,2857.107233936954
Expected uplift,1157019.0,2857.632558648634
Expected uplift,1159746.0,2857.1034491173027
Expected uplift,1162477.0,2859.334337290923
Expected uplift,1165206.0,2855.6160932419075
Expected uplift,1167938.0,2856.510386010827
Expected uplift,1170673.0,2856.053640112258
Expected uplift,1173434.0,2856.960846146508
Expected uplift,1176194.0,2856.71556281346
Expected uplift,1178984.0,2858.9378834872437
Expected uplift,1181711.0,2859.0049644860305
Expected uplift,1184436.0,2858.609324969863
Expected uplift,1187171.0,2858.9847843366247
Expected uplift,1190005.0,2859.251723291278
Expected uplift,1192770.0,2859.917305562007
Expected uplift,1195492.0,2860.365480866757
Expected uplift,1198221.0,2860.653781150298
Expected uplift,1200952.0,2863.4673132652138
Expected uplift,1203739.0,2856.960813065348
Expected uplift,1206504.0,2857.4227811190467
Expected uplift,1209243.0,2857.451540697899
Expected uplift,1212029.0,2857.866880172382
Expected uplift,1214856.0,2857.929746313439
Expected uplift,1217626.0,2859.800403330413
Expected uplift,1220377.0,2859.9111665402943
Expected uplift,1223153.0,2861.027036712462
Expected uplift,1225909.0,2862.433549842623
Expected uplift,1228673.0,2862.314281990162
Expected uplift,1231430.0,2862.3871176291473
Expected uplift,1234183.0,2864.491000688199
Expected uplift,1236931.0,2865.5195939790215
Expected uplift,1239821.0,2866.8025019512875
Expected uplift,1242709.0,2859.902885942796
Expected uplift,1245526.0,2861.1731412751597
Expected uplift,1248303.0,2862.4730922933963
Expected uplift,1251059.0,2862.537765829975
Expected uplift,1253806.0,2863.752424451
Expected uplift,1256599.0,2863.6115102552553
Expected uplift,1259373.0,2864.690678711943
Expected uplift,1262155.0,2864.0530927478485
Expected uplift,1264912.0,2864.2216156048453
Expected uplift,1267682.0,2864.6131800592343
Expected uplift,1270459.0,2865.0014484999147
Expected uplift,1273240.0,2866.5413822718583
Expected uplift,1275991.0,2867.6883070875574
Expected uplift,1278746.0,2867.7482679038444
Expected uplift,1281487.0,2868.1758303925867
Expected uplift,1284232.0,2867.9611355267543
Expected uplift,1286990.0,2868.2581186989614
Expected uplift,1289734.0,2868.629387203124
Expected uplift,1292586.0,2868.959651930268
Expected uplift,1295330.0,2869.1113225646695
Expected uplift,1298067.0,2870.749918735408
Expected uplift,1300881.0,2871.1382811648673
Expected uplift,1303613.0,2871.747784941517
Expected uplift,1306351.0,2870.7486553834924
Expected uplift,1309093.0,2870.981977877236
Expected uplift,1311861.0,2873.747492541481
Expected uplift,1314628.0,2867.84390771306
Expected uplift,1317382.0,2869.749914404684
Expected uplift,1320128.0,2869.847011614813
Expected uplift,1322902.0,2869.8315596291304
Expected uplift,1325654.0,2870.037612550234
Expected uplift,1328402.0,2871.495341313956
Expected uplift,1331141.0,2871.992224531015
Expected uplift,1333926.0,2872.5131309022563
Expected uplift,1336674.0,2876.50552929028
Expected uplift,1339411.0,2875.945866957175
Expected uplift,1342169.0,2869.581501080978
Expected uplift,1344933.0,2871.798490088975
Expected uplift,1347717.0,2872.524070991567
Expected uplift,1350506.0,2873.98244106252
Expected uplift,1353264.0,2874.730539655405
Expected uplift,1356048.0,2874.3765566105185
Expected uplift,1358816.0,2874.2437363678823
Expected uplift,1361562.0,2874.773492923041
Expected uplift,1364327.0,2876.310754465021
Expected uplift,1367165.0,2876.9484686765777
Expected uplift,1370020.0,2877.05347022598
Expected uplift,1372760.0,2876.141892121177
Expected uplift,1375505.0,2878.374783373487
Expected uplift,1378226.0,2878.6502947832373
Expected uplift,1380997.0,2879.7798463655968
Expected uplift,1383809.0,2880.0343833905886
Expected uplift,1386568.0,2880.149873043689
Expected uplift,1389327.0,2880.1303168917584
Expected uplift,1392101.0,2879.565551464331
Expected uplift,1394883.0,2880.136051682287
Expected uplift,1397645.0,2880.975965596263
Expected uplift,1400426.0,2880.41367887932
Expected uplift,1403192.0,2880.3279905915124
Expected uplift,1405951.0,2880.643174491335
Expected uplift,1408703.0,2881.0249429688834
Expected uplift,1411482.0,2881.5367422408576
Expected uplift,1414262.0,2882.688067319538
Expected uplift,1417024.0,2883.367210339335
Expected uplift,1419799.0,2883.270075966417
Expected uplift,1422617.0,2883.2254371306203
Expected uplift,1425422.0,2882.8181560209287
Expected uplift,1428184.0,2882.851613242546
Expected uplift,1430937.0,2884.5615761186623
Expected uplift,1433693.0,2885.829432775399
Expected uplift,1436451.0,2886.370544237186
Expected uplift,1439229.0,2886.421344755514
Expected uplift,1441995.0,2886.9189957888134
Expected uplift,1444769.0,2886.63194889499
Expected uplift,1447520.0,2887.070374267833
Expected uplift,1450303.0,2886.644166333609
Expected uplift,1453060.0,2886.9877637588893
Expected uplift,1455812.0,2887.193456384178
Expected uplift,1458565.0,2888.226664711485
Expected uplift,1461318.0,2889.088151775985
Expected uplift,1464097.0,2888.5238561695196
Expected uplift,1466876.0,2887.866025222965
Expected uplift,1469700.0,2888.7464398241236
Expected uplift,1472511.0,2889.081884639478
Expected uplift,1475265.0,2889.2419853976116
Expected uplift,1478018.0,2888.900287043148
Expected uplift,1480788.0,2889.331949767437
Expected uplift,1483571.0,2890.173295233316
Expected uplift,1486359.0,2890.6421415153327
Expected uplift,1489151.0,2890.1806306945523
Expected uplift,1491943.0,2890.4411226648067
Expected uplift,1494722.0,2890.354932583655
Expected uplift,1497509.0,2890.730996139632
Expected uplift,1500274.0,2891.8458393112005
Expected uplift,1503057.0,2891.1835832901093
Expected uplift,1505843.0,2891.22374115603
Expected uplift,1508632.0,2892.828020376662
Expected uplift,1511443.0,2893.524807408753
Expected uplift,1514222.0,2894.6748143322097
Expected uplift,1517014.0,2895.0523666143654
Expected uplift,1519829.0,2894.4623158839668
Expected uplift,1522621.0,2896.505238405147
Expected uplift,1525432.0,2898.029340237192
Expected uplift,1528207.0,2898.2047238721893
Expected uplift,1530984.0,2898.0042416291512
Expected uplift,1533753.0,2900.3258162052352
Expected uplift,1536531.0,2900.7277119328924
Expected uplift,1539333.0,2900.5643785219995
Expected uplift,1542135.0,2899.856506451072
Expected uplift,1544904.0,2899.7535656350706
Expected uplift,1547671.0,2900.5351258522387
Expected uplift,1550438.0,2900.7716650787975
Expected uplift,1553192.0,2901.666931979653
Expected uplift,1555949.0,2901.4952863584926
Expected uplift,1558737.0,2900.826095121006
Expected uplift,1561518.0,2901.595941693245
Expected uplift,1564331.0,2902.560208854072
Expected uplift,1567129.0,2902.2078399765305
Expected uplift,1569966.0,2903.2300363807685
Expected uplift,1572782.0,2903.451037851268
Expected uplift,1575614.0,2903.007851334424
Expected uplift,1578425.0,2903.0435112981136
Expected uplift,1581228.0,2904.6737060472256
Expected uplift,1584033.0,2905.8840102415315
Expected uplift,1586861.0,2905.665296284603
Expected uplift,1589695.0,2905.890802391182
Expected uplift,1592506.0,2905.659352486551
Expected uplift,1595307.0,2905.1798171575115
Expected uplift,1598111.0,2905.740332830202
Expected uplift,1600913.0,2905.9868597627647
Expected uplift,1603653.0,2905.046829065411
Expected uplift,1606414.0,2905.3845227401707
Expected uplift,1609214.0,2905.6390808764404
Expected uplift,1611989.0,2905.7692382262385
Expected uplift,1614802.0,2906.4574115558107
Expected uplift,1617649.0,2906.1311481767657
Expected uplift,1620437.0,2906.463035135266
Expected uplift,1623205.0,2907.3395759920045
Expected uplift,1626020.0,2907.2367895141497
Expected uplift,1628862.0,2908.02130414344
Expected uplift,1631707.0,2908.1326343571855
Expected uplift,1634518.0,2908.2458721744365
Expected uplift,1637360.0,2908.2837257242613
Expected uplift,1640219.0,2908.988586030345
Expected uplift,1643132.0,2909.8307817997197
Expected uplift,1646062.0,2904.8001021879463
Expected uplift,1649023.0,2905.009984011682
Expected uplift,1651828.0,2905.0868474163403
Expected uplift,1654635.0,2904.929367212885
Expected uplift,1657417.0,2905.04659901745
Expected uplift,1660216.0,2906.239637183576
Expected uplift,1662964.0,2905.20775709214
Expected uplift,1665870.0,2907.298113650184
Expected uplift,1668847.0,2906.9369173211967
Expected uplift,1671624.0,2906.7972827495246
Expected uplift,1674404.0,2906.645605175165
Expected uplift,1677195.0,2907.061143268644
Expected uplift,1680049.0,2908.36152760181
Expected uplift,1682855.0,2907.963434286806
Expected uplift,1685684.0,2909.3950548002463
Expected uplift,1688477.0,2909.5500116620365
Expected uplift,1691313.0,2910.272368799919
Expected uplift,1694101.0,2911.0980524563465
Expected uplift,1696874.0,2911.278575780962
Expected uplift,1699945.0,2911.1415711952304
Expected uplift,1702835.0,2911.335472783929
Expected uplift,1705653.0,2911.7685096822847
Expected uplift,1708412.0,2912.2497839990947
Expected uplift,1711162.0,2911.675012043492
Expected uplift,1713955.0,2912.152659815508
